MOLECULE_CHEMBL_ID	MOLECULE_NAME	MOLECULE_TYPE	FIRST_APPROVAL	ATC_CODE	ATC_CODE_DESCRIPTION	USAN_STEM	MECHANISM_OF_ACTION	MECHANISM_COMMENT	SELECTIVITY_COMMENT	TARGET_CHEMBL_ID	TARGET_NAME	ACTION_TYPE	ORGANISM	TARGET_TYPE	SITE_NAME	BINDING_SITE_COMMENT	MECHANISM_REFS	CANONICAL_SMILES
CHEMBL1207366	Gw468816	Small molecule					Glutamate [NMDA] receptor antagonist			CHEMBL2094124	Glutamate [NMDA] receptor	ANTAGONIST	Homo sapiens	PROTEIN COMPLEX GROUP			Name:PubMed, SrcID:21869693, URL:http://europepmc.org/abstract/MED/21869693	OC(=O)C1C\C(=C/2\CCN(C2=O)c3ccccc3)\c4ccc(Cl)cc4N1
CHEMBL1208155	Elagolix	Small molecule				-golix	Gonadotropin-releasing hormone receptor antagonist			CHEMBL1855	Gonadotropin-releasing hormone receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:19006286, URL:http://europepmc.org/abstract/MED/19006286	COc1cccc(C2=C(C)N(Cc3c(F)cccc3C(F)(F)F)C(=O)N(C[C@H](NCCCC(=O)O)c4ccccc4)C2=O)c1F
CHEMBL1208646	Theophylline Glycinate	Small molecule	1982				Adenosine receptor antagonist			CHEMBL2111329	Adenosine receptor	ANTAGONIST	Homo sapiens	PROTEIN FAMILY			Name:PubMed, SrcID:12954362, URL:http://europepmc.org/abstract/MED/12954362|Name:PubMed, SrcID:14992338, URL:http://europepmc.org/abstract/MED/14992338|Name:PubMed, SrcID:15980878, URL:http://europepmc.org/abstract/MED/15980878|Name:PubMed, SrcID:3588607, URL:http://europepmc.org/abstract/MED/3588607	CN1C(=O)N(C)c2nc[nH]c2C1=O.NCC(=O)O
CHEMBL1208646	Theophylline Glycinate	Small molecule	1982				Phosphodiesterase 4 inhibitor			CHEMBL2093863	Phosphodiesterase 4	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8	CN1C(=O)N(C)c2nc[nH]c2C1=O.NCC(=O)O
CHEMBL1230165	Silmitasertib	Small molecule					Casein kinase II alpha inhibitor			CHEMBL3629	Casein kinase II alpha	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:21159648, URL:http://europepmc.org/abstract/MED/21159648	OC(=O)c1ccc2c(c1)nc(Nc3cccc(Cl)c3)c4ccncc24
CHEMBL1237023	Denosumab	Antibody	2010	M05BX04	M05BX04 [Musculo-Skeletal System:Drugs For Treatment Of Bone Diseases:Drugs Affecting Bone Structure And Mineralization:Other drugs affecting bone structure and mineralization]	-mab	Tumor necrosis factor ligand superfamily member 11 inhibitor			CHEMBL2364162	Tumor necrosis factor ligand superfamily member 11	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=49e5afe9-a0c7-40c4-af9f-f287a80c5c88, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=49e5afe9-a0c7-40c4-af9f-f287a80c5c88	
CHEMBL1241855	Rigosertib	Small molecule				-sertib	Proteinase-activated receptor 1 inhibitor	Allosteric inhibitor, does not interact with ATP binidng site. May act by binding to c-Raf and indirectly suppress PI3K and Plk1 pathways. PMID: 24493827 and http://www.onconova.com/product-pipeline/rigosertib.php.		CHEMBL3974	Proteinase-activated receptor 1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Other, SrcID:www.onconova.com/product-pipeline/rigosertib.php, URL:www.onconova.com/product-pipeline/rigosertib.php|Name:PubMed, SrcID:19198627, URL:http://europepmc.org/abstract/MED/19198627|Name:PubMed, SrcID:24493827, URL:http://europepmc.org/abstract/MED/24493827	COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1
CHEMBL3545351	Av-101	Small molecule					Glutamate [NMDA] receptor subunit epsilon 4 antagonist	NMDA glycin site antagonist. Active metabolite: 7-chlorokynurenic acid (7-Cl-KYNA)		CHEMBL2591	Glutamate [NMDA] receptor subunit epsilon 4	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	NC(CC(=O)c1ccc(Cl)cc1N)C(=O)O
CHEMBL1614702	Scio-323	Small molecule					MAP kinase p38 alpha inhibitor			CHEMBL260	MAP kinase p38 alpha	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:18431764, URL:http://europepmc.org/abstract/MED/18431764	COc1cc2c(cc1C(=O)N3CCC(Cc4ccc(F)cc4)CC3)c(cn2C)C(=O)C(=O)N(C)C
CHEMBL1631540	Gsk163090	Small molecule					Serotonin 1b (5-HT1b) receptor antagonist			CHEMBL1898	Serotonin 1b (5-HT1b) receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	Cc1ccc2c(cccc2n1)N3CCN(CCc4cccc(c4)N5CCNC5=O)CC3
CHEMBL1645462	Ac-480	Small molecule					Receptor protein-tyrosine kinase erbB-2 inhibitor			CHEMBL1824	Receptor protein-tyrosine kinase erbB-2	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	Cc1c(NC(=O)OC[C@@H]2COCCN2)cn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c13
CHEMBL1645462	Ac-480	Small molecule					Receptor protein-tyrosine kinase erbB-4 inhibitor			CHEMBL3009	Receptor protein-tyrosine kinase erbB-4	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	Cc1c(NC(=O)OC[C@@H]2COCCN2)cn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c13
CHEMBL1651906	Streptozotocin	Small molecule	1982	L01AD04	L01AD04 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Alkylating Agents:Nitrosoureas]		DNA inhibitor			CHEMBL2311221	DNA	INHIBITOR	Homo sapiens	NUCLEIC-ACID			Name:DailyMed, SrcID:setid=15d161ed-9e7b-4c92-ba45-0556d2423e67, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=15d161ed-9e7b-4c92-ba45-0556d2423e67	CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL1667969	Sar-407899	Small molecule					Rho-associated protein kinase inhibitor			CHEMBL2111459	Rho-associated protein kinase	INHIBITOR	Homo sapiens	PROTEIN COMPLEX			Name:PubMed, SrcID:19597037, URL:http://europepmc.org/abstract/MED/19597037	O=C1NC=Cc2cc(OC3CCNCC3)ccc12
CHEMBL1689063	Avibactam	Small molecule	2015			-bactam	Bacterial beta-lactamase TEM inhibitor			CHEMBL2364670	Bacterial beta-lactamase TEM	INHIBITOR	Bacteria	SINGLE PROTEIN			Name:FDA, SrcID:label/2015/206494s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206494s000lbl.pdf	NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
CHEMBL1721885	Su-014813	Small molecule					Vascular endothelial growth factor receptor inhibitor			CHEMBL2095227	Vascular endothelial growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:PubMed, SrcID:16891463, URL:http://europepmc.org/abstract/MED/16891463	Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4
CHEMBL1742982	Aflibercept	Protein	2011	L01XX44; S01LA05	L01XX44 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Other antineoplastic agents]; S01LA05 [Sensory Organs:Ophthalmologicals:Ocular Vascular Disorder Agents:Antineovascularisation agents]	-cept	Vascular endothelial growth factor A inhibitor			CHEMBL1783	Vascular endothelial growth factor A	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=f6725df6-50ee-4b0a-b900-d02ba634395d, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f6725df6-50ee-4b0a-b900-d02ba634395d|Name:DailyMed, SrcID:setid=f96cfd69-da34-41ee-90a9-610a4655cd1c, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f96cfd69-da34-41ee-90a9-610a4655cd1c	
CHEMBL1743048	Obinutuzumab	Antibody	2013	L01XC15	L01XC15 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Monoclonal antibodies]	-mab	B-lymphocyte antigen CD20 inhibitor			CHEMBL2058	B-lymphocyte antigen CD20	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:FDA, SrcID:label/2013/125486s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125486s000lbl.pdf	
CHEMBL1743062	Ramucirumab	Antibody	2014	L01XC21	L01XC21 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Monoclonal antibodies]	-mab	Vascular endothelial growth factor receptor 2 inhibitor			CHEMBL279	Vascular endothelial growth factor receptor 2	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:FDA, SrcID:label/2014/125477lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125477lbl.pdf	
CHEMBL1783256	Azd6280	Small molecule					GABA receptor alpha-2 subunit positive allosteric modulator			CHEMBL4956	GABA receptor alpha-2 subunit	POSITIVE ALLOSTERIC MODULATOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:25493397, URL:http://europepmc.org/abstract/MED/25493397	CCCNC(=O)c1nnc2c(cccc2c1N)c3cc(OC)ccc3OC
CHEMBL1908391	Masitinib	Small molecule		L01XE22	L01XE22 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]		Fibroblast growth factor receptor 3 inhibitor	Approved veterinary - 2012. Not recommended for approval (Negative opinion) in EU, phase 3 trials in US.		CHEMBL2742	Fibroblast growth factor receptor 3	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Other, SrcID:www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000128/WC500064717.pdf, URL:www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000128/WC500064717.pdf|Name:PubMed, SrcID:19541476, URL:http://europepmc.org/abstract/MED/19541476|Name:PubMed, SrcID:19789626, URL:http://europepmc.org/abstract/MED/19789626	CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nc(cs4)c5cccnc5)c3)CC1
CHEMBL1922094	Apitolisib	Small molecule				-lisib	PI3-kinase class I inhibitor	Dual MTOR/PIK3 inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor		CHEMBL3559703	PI3-kinase class I	INHIBITOR	Homo sapiens	PROTEIN COMPLEX GROUP			Name:, SrcID:, URL:	C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1
CHEMBL1946170	Regorafenib	Small molecule	2012	L01XE21	L01XE21 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-rafenib	Tyrosine-protein kinase TIE-2 inhibitor			CHEMBL4128	Tyrosine-protein kinase TIE-2	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Expert, SrcID:REGORAFENIB, URL:http://chembl.blogspot.co.uk/search?q=REGORAFENIB	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1
CHEMBL1950289	Tanzisertib	Small molecule				-sertib	c-Jun N-terminal kinase 3 inhibitor			CHEMBL2637	c-Jun N-terminal kinase 3	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	O[C@@H]1CC[C@H](CC1)Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]5CCOC5)c3n2
CHEMBL1950554	Binodenoson	Small molecule				-denoson	Adenosine A2a receptor agonist			CHEMBL251	Adenosine A2a receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:19920048, URL:http://europepmc.org/abstract/MED/19920048	Nc1nc(N\N=C\C2CCCCC2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O
CHEMBL1951575	Vidupiprant	Small molecule					Prostanoid DP receptor antagonist	Indication: Asthma		CHEMBL4427	Prostanoid DP receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:24900313, URL:http://europepmc.org/abstract/MED/24900313	CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
CHEMBL1963502	Pki-166	Small molecule					Epidermal growth factor receptor erbB1 inhibitor	Also potent against ABL1		CHEMBL203	Epidermal growth factor receptor erbB1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:10850439, URL:http://europepmc.org/abstract/MED/10850439	C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4
CHEMBL1963685	Lucinactant	Unknown	2012			-tant	Surfactant agent	Replaces endogenous surfactant in case of deficiency; endogenous pulmonary surfactant lower surface tension at the air-liquid of the alveolar surfaces									Name:FDA, SrcID:label/2012/021746s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021746s000lbl.pdf	
CHEMBL1980297	Ilorasertib	Small molecule				-sertib	Serine/threonine-protein kinase Aurora inhibitor	Multitargeted kinase inhibitor 		CHEMBL3430911	Serine/threonine-protein kinase Aurora	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:PubMed, SrcID:22935731, URL:http://europepmc.org/abstract/MED/22935731	Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13
CHEMBL1980297	Ilorasertib	Small molecule				-sertib	Platelet-derived growth factor receptor inhibitor	Multitargeted kinase inhibitor 		CHEMBL2095189	Platelet-derived growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN COMPLEX			Name:, SrcID:, URL:	Nc1ncc(c2cnn(CCO)c2)c3scc(c4ccc(NC(=O)Nc5cccc(F)c5)cc4)c13
CHEMBL2027925	Capeserod	Small molecule					Serotonin 4 (5-HT4) receptor partial agonist	Binds to other 5-HT receptors with micromolar affinity. Can't find any clinical trial IDs, only mentions that the compound has been through phase 2 trials (OTHER:http://en.wikipedia.org/wiki/SL65.0155).		CHEMBL1875	Serotonin 4 (5-HT4) receptor	PARTIAL AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:12130738, URL:http://europepmc.org/abstract/MED/12130738	Nc1c(Cl)cc(C2=NN(C3CCN(CCc4ccccc4)CC3)C(=O)O2)c5OCCOc15
CHEMBL2029988	Cep-32496	Small molecule					Epidermal growth factor receptor erbB1 inhibitor			CHEMBL203	Epidermal growth factor receptor erbB1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC
CHEMBL2035187	Pacritinib	Small molecule				-tinib	Tyrosine-protein kinase receptor FLT3 inhibitor			CHEMBL1974	Tyrosine-protein kinase receptor FLT3	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5cccc(COC\C=C\COCc2c3)c5
CHEMBL2041933	Azd-7762	Small molecule					Serine/threonine-protein kinase Chk1  inhibitor	Development discontinued, part of Astra Zeneca's Open Innovation program		CHEMBL4630	Serine/threonine-protein kinase Chk1 	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Other, SrcID:openinnovation.astrazeneca.com/what-we-offer/compound/azd7762/, URL:openinnovation.astrazeneca.com/what-we-offer/compound/azd7762/|Name:PubMed, SrcID:18790776, URL:http://europepmc.org/abstract/MED/18790776|Name:PubMed, SrcID:19568282, URL:http://europepmc.org/abstract/MED/19568282	NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3
CHEMBL2079588	Telatinib	Small molecule					Vascular endothelial growth factor receptor 2 inhibitor			CHEMBL279	Vascular endothelial growth factor receptor 2	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c4ccoc24)ccn1
CHEMBL2095222	Ocriplasmin	Unknown	2010	S01XA22	S01XA22 [Sensory Organs:Ophthalmologicals:Other Ophthalmologicals:Other ophthalmologicals]	-plasmin	Laminin hydrolytic enzyme	It's a recombinant truncated form of human plasmin with proteolytic activity against protein components of the vitreous body and the vitreoretinal interface		CHEMBL2364187	Laminin	HYDROLYTIC ENZYME	Homo sapiens	PROTEIN COMPLEX GROUP			Name:DailyMed, SrcID:setid=390682b7-72c4-11e1-b0c4-0800200c9a66, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=390682b7-72c4-11e1-b0c4-0800200c9a66	
CHEMBL2103829	Faxeladol	Small molecule				-adol	Serotonin transporter inhibitor			CHEMBL228	Serotonin transporter	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CN(C)C[C@@H]1CCCC[C@H]1c2cccc(O)c2
CHEMBL2103862	Bavisant	Small molecule				-isant	Histamine H3 receptor antagonist			CHEMBL264	Histamine H3 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:22519922, URL:http://europepmc.org/abstract/MED/22519922	O=C(N1CCN(CC1)C2CC2)c3ccc(CN4CCOCC4)cc3
CHEMBL2103872	Ceftolozane	Small molecule	2014			cef-	Bacterial penicillin-binding protein inhibitor			CHEMBL2354204	Bacterial penicillin-binding protein	INHIBITOR	Bacteria	PROTEIN FAMILY			Name:FDA, SrcID:label/2015/206829s001lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206829s001lbl.pdf	Cn1c(N)c(NC(=O)NCCN)c[n+]1CC2=C(N3[C@H](SC2)[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)[O-])\c4nsc(N)n4)C3=O)C(=O)O
CHEMBL2103873	Macitentan	Small molecule	2010	C02KX04	C02KX04 [Cardiovascular System:Antihypertensives:Other Antihypertensives:Other antihypertensives]	-entan	Endothelin receptor, ET-A/ET-B antagonist			CHEMBL2096678	Endothelin receptor, ET-A/ET-B	ANTAGONIST	Homo sapiens	PROTEIN FAMILY			Name:FDA, SrcID:label/2013/204410s000lbl.pdf, URL:https://www.accessdata.fda.gov/drugsatfda_docs/label/2013/204410s000lbl.pdf	CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1c3ccc(Br)cc3
CHEMBL2103876	Mapracorat	Small molecule					Glucocorticoid receptor agonist			CHEMBL2034	Glucocorticoid receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:22898817, URL:http://europepmc.org/abstract/MED/22898817	Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4CCOc34)C(F)(F)F)cccc2n1
CHEMBL2103991	Balaglitazone	Small molecule				-glitazone	Peroxisome proliferator-activated receptor gamma partial agonist	Discontinueddue to safety concerns		CHEMBL235	Peroxisome proliferator-activated receptor gamma	PARTIAL AGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CN1C(=Nc2ccccc2C1=O)COc3ccc(CC4SC(=O)NC4=O)cc3
CHEMBL2104954	Balamapimod	Small molecule				-imod	MAP kinase p38 alpha inhibitor	No references found		CHEMBL260	MAP kinase p38 alpha	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(cnc2cc1N5CCC(CC5)N6CCCC6)C#N
CHEMBL2104955	Becocalcidiol	Small molecule				-calci-	Vitamin D receptor agonist			CHEMBL1977	Vitamin D receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CC[C@H](C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C
CHEMBL2105760	Brexpiprazole	Small molecule	2015	N05AX16	N05AX16 [Nervous System:Psycholeptics:Antipsychotics:Other antipsychotics]	-prazole	Serotonin 1a (5-HT1a) receptor partial agonist			CHEMBL214	Serotonin 1a (5-HT1a) receptor	PARTIAL AGONIST	Homo sapiens	SINGLE PROTEIN			Name:FDA, SrcID:label/2015/205422s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205422s000lbl.pdf	O=C1Nc2cc(OCCCCN3CCN(CC3)c4cccc5sccc45)ccc2C=C1
CHEMBL2106468	Tricetamide	Small molecule					Tyrosine-protein kinase JAK1  inhibitor	Prodrug of R-507		CHEMBL2835	Tyrosine-protein kinase JAK1 	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:22971540, URL:http://europepmc.org/abstract/MED/22971540|Name:PubMed, SrcID:24671708, URL:http://europepmc.org/abstract/MED/24671708	CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1
CHEMBL2106841	Nonabine	Small molecule				-nab-	Cannabinoid CB1 receptor agonist			CHEMBL218	Cannabinoid CB1 receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:6402096, URL:http://europepmc.org/abstract/MED/6402096	CCCCCC(C)C(C)c1cc(O)c2C(=CC(C)(C)Oc2c1)c3ccncc3
CHEMBL2107381	Uridine Triacetate	Small molecule	2015			-uridine	Unknown										Name:DailyMed, SrcID:setid=f5beed22-d71d-4c0d-8dca-2c7317d65d85, URL:http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f5beed22-d71d-4c0d-8dca-2c7317d65d85	CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H]1OC(=O)C)N2C=CC(=O)NC2=O
CHEMBL2107725	Anatibant	Small molecule				-tibant	Bradykinin B2 receptor antagonist	Possible safety concerns?		CHEMBL3157	Bradykinin B2 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:10596852, URL:http://europepmc.org/abstract/MED/10596852	Cc1cc(C)c2cccc(OCc3c(Cl)ccc(c3Cl)S(=O)(=O)N4CCC[C@H]4C(=O)NCCCNC(=O)c5ccc(cc5)C(=N)N)c2n1
CHEMBL2107731	Axomadol	Small molecule				-adol	Delta opioid receptor agonist	Haven't found any references that  mentioned activity at targets		CHEMBL236	Delta opioid receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	COc1cccc(c1)[C@]2(O)C[C@@H](O)CC[C@H]2CN(C)C
CHEMBL2107754	Iferanserin	Small molecule				-anserin	Serotonin 2a (5-HT2a) receptor antagonist	Phase 3 study terminated, primary endpoint was not met on the double blind data (NCT01355874)		CHEMBL224	Serotonin 2a (5-HT2a) receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:Other, SrcID:www.ukmi.nhs.uk/applications/ndo/record_view_open.asp?newDrugID=5633, URL:www.ukmi.nhs.uk/applications/ndo/record_view_open.asp?newDrugID=5633|Name:PubMed, SrcID:22244049, URL:http://europepmc.org/abstract/MED/22244049	CN1CCCCC1CCc2ccccc2NC(=O)\C=C\c3ccccc3
CHEMBL2107771	Ralfinamide	Small molecule					Sodium channel protein type II alpha subunit blocker			CHEMBL4187	Sodium channel protein type II alpha subunit	BLOCKER	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(=O)N
CHEMBL2107771	Ralfinamide	Small molecule					Sodium channel protein type III alpha subunit blocker			CHEMBL5163	Sodium channel protein type III alpha subunit	BLOCKER	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	C[C@H](NCc1ccc(OCc2ccccc2F)cc1)C(=O)N
CHEMBL2107786	Terutroban	Small molecule				-troban	Thromboxane A2 receptor antagonist	Discontinueddue to lack of clinical benefit?		CHEMBL2069	Thromboxane A2 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	Cc1ccc2C[C@@H](CCc2c1CCC(=O)O)NS(=O)(=O)c3ccc(Cl)cc3
CHEMBL2107805	Naxifylline	Small molecule				-fylline	Adenosine A1 receptor antagonist	Discontinueddue to lack of oral formulation/poor solubility?		CHEMBL226	Adenosine A1 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:9191953, URL:http://europepmc.org/abstract/MED/9191953	CCCC1C(=O)N(CCC)c2[nH]c(nc2C1=O)[C@H]3C[C@H]4C[C@@H]3[C@@H]5O[C@H]45
CHEMBL2108074	Pancrelipase	Enzyme	1996	A09AA02	A09AA02 [Alimentary Tract And Metabolism:Digestives, Incl. Enzymes:Digestives, Incl. Enzymes:Enzyme preparations]	-ase	Fatty acids hydrolytic enzyme			CHEMBL2364711	Fatty acids	HYDROLYTIC ENZYME	Homo sapiens	SMALL MOLECULE			Name:DailyMed, SrcID:setid=073201aa-556d-4a70-918e-84e9616fd88d#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=073201aa-556d-4a70-918e-84e9616fd88d#nlm34090-1	
CHEMBL2108311	Asfotase Alfa	Enzyme	2015	A16AB13	A16AB13 [Alimentary Tract And Metabolism:Other Alimentary Tract And Metabolism Products:Other Alimentary Tract And Metabolism Products:Enzymes]	-ase; -fo-	Pyrophosphate hydrolytic enzyme	First-in-class enzyme replacement therapy of TNSALP in case of hypophosphatasia (HPP)		CHEMBL3545435	Pyrophosphate	HYDROLYTIC ENZYME		SMALL MOLECULE			Name:DailyMed, SrcID:setid=3387574f-5eaa-4501-a71d-4cbfbd563031, URL:http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3387574f-5eaa-4501-a71d-4cbfbd563031|Name:PubMed, SrcID:22397652, URL:http://europepmc.org/abstract/MED/22397652	
CHEMBL2108738	Nivolumab	Antibody	2015	L01XC17	L01XC17 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Monoclonal antibodies]	-mab	Programmed cell death protein 1 inhibitor			CHEMBL3307223	Programmed cell death protein 1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:FDA, SrcID:label/2015/125527s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125527s000lbl.pdf	
